id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
403,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,3383,60.4,3383,60.4,0,0.45625782012939453
930,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,3880,64.27272727272727,,,,300
673,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,4894,69.6,,,,300
439,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,2276,30.818181818181817,,,,300
756,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,377,14.8,377,14.8,0,0.021995067596435547
224,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,15974,92.84210526315789,,,,300
683,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,1541,27.615384615384617,1541,27.615384615384617,0,0.30649900436401367
516,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,1757,51.36363636363637,,,,300
65,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,7477,164.10526315789474,,,,300
454,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,5300,115.3076923076923,5309,115.53846153846153,0,0.3521153926849365
431,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,858,12.923076923076923,,,,300
363,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,2840,51.0,2839,50.92307692307692,0,0.12141776084899902
759,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,598,46.833333333333336,600,47.0,0,0.05055689811706543
937,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,4089,62.25,4090,62.3125,0,48.78469443321228
581,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,987,46.666666666666664,989,46.833333333333336,0,0.0334620475769043
95,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,4447,187.06666666666666,,,,300
149,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,1362,55.25,,,,300
465,calculate_twct,0.005,0.5,SWAP_ALL,exhausted,,1243,43.0,,,,2.9017560482025146
307,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,1904,62.21052631578947,,,,300
91,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,2324,23.6,,,,300
665,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,2110,50.111111111111114,2118,50.22222222222222,0,0.2436835765838623
152,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,5088,57.35294117647059,5088,57.294117647058826,0,3.6722769737243652
220,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,5464,72.875,,,,300
385,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,6024,202.26666666666668,6041,203.13333333333333,0,0.9241943359375
804,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,1628,64.53333333333333,1634,64.73333333333333,0,0.06758785247802734
758,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,2158,131.9090909090909,,,,300
250,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,7533,136.75,7548,136.4375,0,0.16723299026489258
512,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,7477,89.05555555555556,,,,300
61,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,18677,252.1,,,,300
494,calculate_twct,0.005,0.5,SWAP_ALL,non-empty,5,303,8.166666666666666,304,8.166666666666666,0.33333333333333337,1.9369752407073975
913,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,11395,129.0,,,,300
2,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,4396,41.11764705882353,,,,300
961,calculate_twct,0.005,0.5,SWAP_ALL,exhausted,,644,10.166666666666666,,,,107.86148285865784
