id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
506,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1825,36.3125,,,,300
230,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4608,209.41666666666666,,,,300
748,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,7245,67.25,,,,300
502,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4003,43.5,,,,300
425,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,9732,220.66666666666666,,,,300
572,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1546,18.428571428571427,1665,18.142857142857142,0,10.404214143753052
148,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,549,12.0,577,12.125,0,2.0339767932891846
245,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,14474,170.47058823529412,14482,170.35294117647058,0,96.19318985939026
390,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1346,34.36363636363637,1451,34.18181818181818,0,2.3614909648895264
811,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2079,76.77777777777777,2119,76.44444444444444,0,0.5116603374481201
317,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1788,17.714285714285715,,,,300
727,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,199,18.2,,,,0.2450096607208252
110,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1375,29.454545454545453,1474,29.454545454545453,0,20.726398468017578
740,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,15751,233.58333333333334,,,,300
803,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3180,100.94444444444444,,,,300
554,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,3754,126.71428571428571,,,,66.73328971862793
238,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3687,57.733333333333334,,,,300
849,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,5977,150.4,6022,150.7,0,0.4233665466308594
697,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,8723,89.82352941176471,,,,300
212,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,8238,121.76470588235294,8553,123.82352941176471,0,83.89992260932922
993,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,15644,333.8421052631579,15672,334.2105263157895,0,0.04132533073425293
628,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,9747,173.11764705882354,9759,173.23529411764707,0,0.07760834693908691
924,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,895,20.818181818181817,,,,300
525,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1063,17.77777777777778,1314,17.444444444444443,0,1.9597022533416748
155,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1618,28.545454545454547,,,,300
26,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,969,15.692307692307692,,,,300
54,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,6837,175.2,6837,174.13333333333333,0,2.9716780185699463
667,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,6524,64.3529411764706,,,,300
151,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,6000,94.6,,,,300
22,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,13517,465.75,,,,300
920,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3257,100.8,,,,300
419,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,241,3.75,272,3.75,0,0.5991005897521973
663,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,7750,93.33333333333333,,,,300
744,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1362,19.333333333333332,,,,300
693,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2739,89.0,,,,300
416,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,848,14.666666666666666,984,14.88888888888889,0,9.549217939376831
321,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,3356,75.0,3361,75.45454545454545,0,0.9407846927642822
807,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3787,77.84615384615384,,,,300
366,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,516,32.125,516,32.125,0,0.009782075881958008
451,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2007,43.214285714285715,2033,43.285714285714285,0,0.4244663715362549
406,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4377,45.473684210526315,,,,300
334,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1596,57.3,,,,300
689,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,4678,182.0,4688,182.5,0,0.11839437484741211
932,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1833,100.66666666666667,1833,100.66666666666667,0,0.03175020217895508
753,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1176,45.46666666666667,1186,45.8,0,0.03303098678588867
828,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,11616,220.4,,,,300
369,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2839,31.444444444444443,2894,31.833333333333332,0,0.1144552230834961
606,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,non-empty,9486,1275,64.44444444444444,1499,64.55555555555556,0.0,228.15862393379211
213,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4100,70.3157894736842,,,,300
521,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,583,9.5,,,,300
686,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1064,19.0,1411,19.2,0,3.228729009628296
380,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2425,20.75,2512,21.0,0,36.68189597129822
801,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,3164,125.64285714285714,3227,127.14285714285714,0,0.027385950088500977
13,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,7862,190.35,7883,190.7,0,0.07727646827697754
562,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2541,71.66666666666667,2541,71.66666666666667,0,0.09443855285644531
158,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1777,57.4,1855,58.0,0,0.31685662269592285
525,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1063,17.77777777777778,,,,300
648,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3827,66.78571428571429,,,,300
402,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,10785,144.8,,,,300
330,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,610,10.857142857142858,,,,300
9,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2453,47.54545454545455,,,,300
44,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,6162,97.6875,6186,98.625,0,0.33226585388183594
182,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,795,18.857142857142858,,,,300
202,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,5344,82.8,5360,83.0,0,0.055477142333984375
983,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,4109,75.11111111111111,4153,75.0,0,0.05838775634765625
1,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1753,39.81818181818182,,,,300
903,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4339,117.14285714285714,,,,300
797,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1201,63.63636363636363,,,,300
338,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2199,77.1,,,,300
172,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,8631,112.88888888888889,,,,300
637,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1213,59.6,1475,58.6,0,0.24098920822143555
20,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,668,46.0,,,,145.5006763935089
640,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,729,14.25,,,,300
406,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,4377,45.473684210526315,4433,45.36842105263158,0,8.204367876052856
176,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,617,12.285714285714286,,,,300
793,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2896,69.85,,,,300
907,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,5945,65.55555555555556,,,,300
5,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1075,41.2,,,,300
331,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,7997,178.6,8009,179.13333333333333,0,0.04932069778442383
965,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,5191,79.27777777777777,5224,79.72222222222223,0,0.05079460144042969
644,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,11061,120.77777777777777,,,,300
529,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3481,47.666666666666664,,,,300
186,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4942,102.46666666666667,,,,300
590,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,778,18.166666666666668,,,,71.70731592178345
409,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2410,66.45,2420,66.7,0,0.04657578468322754
704,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1673,58.22222222222222,1679,57.333333333333336,0,0.10300993919372559
395,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,non-empty,3,1984,36.5,2326,36.875,0.0,111.51823234558105
820,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2080,23.083333333333332,,,,300
265,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,13363,340.875,13375,341.0625,0,54.289976835250854
625,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4314,73.0909090909091,,,,300
168,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1802,85.0,2210,85.0,0,25.655725955963135
552,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2596,63.266666666666666,2605,63.46666666666667,0,0.024337291717529297
487,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,226,4.857142857142857,242,4.857142857142857,0,0.19111371040344238
831,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,6625,193.8181818181818,6633,194.0,0,0.26326751708984375
117,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,22905,340.8235294117647,,,,300
841,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3337,64.85714285714286,,,,300
650,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2269,48.0,2319,48.36363636363637,0,0.12496232986450195
488,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,4473,134.07692307692307,4473,134.07692307692307,0,0.14438915252685547
996,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,628,14.7,,,,300
702,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1563,16.0,,,,300
548,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1916,16.9,,,,300
902,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,860,18.333333333333332,865,18.333333333333332,0,0.45549893379211426
896,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,1210,44.2,,,,1.1046624183654785
706,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,825,15.571428571428571,,,,300
461,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1142,46.92857142857143,1154,47.357142857142854,0,0.028963804244995117
90,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,12852,224.0,,,,300
992,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3393,165.64285714285714,,,,300
621,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,7957,227.3684210526316,,,,300
181,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,8207,138.41176470588235,8376,140.94117647058823,0,113.72843027114868
359,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,6300,53.1578947368421,,,,300
60,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1232,19.833333333333332,,,,300
113,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,11586,202.66666666666666,,,,300
359,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,6300,53.1578947368421,6347,53.10526315789474,0,245.65523386001587
962,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,15853,190.35,,,,300
763,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,546,59.4,569,58.8,0,0.02282238006591797
544,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,8989,90.375,,,,300
955,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,4951,62.64705882352941,4985,62.76470588235294,0,5.808291912078857
945,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,1365,33.8,,,,1.907557487487793
98,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4851,90.72222222222223,,,,300
880,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,3353,33.05263157894737,3368,33.21052631578947,0,287.1357865333557
301,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,3874,69.63157894736842,3874,69.63157894736842,0,0.05257463455200195
493,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2032,58.63636363636363,,,,300
92,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,7555,97.6875,7587,97.25,0,157.63776445388794
276,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3642,63.46666666666667,,,,300
68,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1813,30.0,,,,300
351,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4653,67.83333333333333,,,,300
734,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1717,20.384615384615383,1854,20.307692307692307,0,36.44615149497986
439,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,3032,51.94117647058823,3061,51.88235294117647,0,2.5972602367401123
286,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2690,93.86666666666666,,,,300
629,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1065,12.090909090909092,,,,300
505,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1367,24.0,1484,23.785714285714285,0,10.070063352584839
355,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,815,17.357142857142858,,,,300
608,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1671,59.5,1673,59.583333333333336,0,0.024634361267089844
232,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,4866,105.58333333333333,4886,105.16666666666667,0,0.04795360565185547
467,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1200,21.875,,,,300
282,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,5032,209.8,,,,300
540,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,12314,269.85714285714283,,,,300
607,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,13488,353.05882352941177,13496,353.1764705882353,0,0.03389310836791992
272,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,10232,142.28571428571428,,,,300
869,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2552,49.11764705882353,2583,49.23529411764706,0,0.06705927848815918
497,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,7577,110.05,,,,300
849,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,5977,150.4,,,,300
498,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1458,25.083333333333332,1615,25.333333333333332,0,4.874496936798096
314,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,5,1606,121.5,2222,123.5,0,12.823665857315063
602,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2884,57.05555555555556,,,,300
795,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,8951,107.7,9007,108.1,0,0.42131924629211426
448,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1812,27.263157894736842,,,,300
752,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,1176,68.16666666666667,,,,1.8440306186676025
941,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2457,96.0,,,,300
43,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1014,22.444444444444443,,,,300
866,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,6793,57.5,,,,300
497,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,7577,110.05,7583,110.1,0,0.06405472755432129
33,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,5853,175.64285714285714,5856,175.71428571428572,0,0.1491689682006836
821,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,8756,259.61538461538464,8772,259.9230769230769,0,0.2783472537994385
275,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,743,17.0,766,16.8,0,2.0871798992156982
178,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,7164,273.3076923076923,7164,273.3076923076923,0,0.02703690528869629
542,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1014,27.125,1025,26.8125,0,0.04863595962524414
463,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,non-empty,1,2240,73.16666666666667,2679,72.0,-0.026804123711340333,2.7106642723083496
259,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3963,40.42857142857143,,,,300
349,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,384,19.2,406,19.2,0,0.05097031593322754
773,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1875,31.933333333333334,1893,32.53333333333333,0,38.914438247680664
721,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1081,29.625,,,,300
471,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1564,119.25,1590,120.875,0,0.014735937118530273
346,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,20734,288.0,20753,287.8421052631579,0,3.4939029216766357
892,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,8727,298.4117647058824,,,,300
47,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,860,10.363636363636363,,,,300
912,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2930,63.111111111111114,2948,64.22222222222223,0,6.86188006401062
293,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1517,57.125,1617,57.625,0,0.2451796531677246
724,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,5440,44.333333333333336,5468,45.111111111111114,0,50.23053741455078
729,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2600,62.625,,,,300
563,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3573,31.157894736842106,,,,300
429,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,137,9.8,150,9.8,0,0.016103744506835938
592,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,574,10.2,,,,5.405259847640991
386,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4275,37.5,,,,300
251,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3038,36.8125,,,,300
890,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1289,26.428571428571427,1364,26.571428571428573,0,0.10371112823486328
376,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,3116,112.33333333333333,,,,300
593,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,9308,122.0,,,,300
82,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,3309,47.166666666666664,3483,46.583333333333336,0,190.80176734924316
444,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1679,22.266666666666666,,,,300
597,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,8835,324.5,,,,300
372,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,419,21.5,,,,300
138,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1598,20.77777777777778,,,,300
879,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,5196,52.0,5344,52.73684210526316,0,117.42157411575317
949,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2783,36.833333333333336,,,,300
239,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,1129,20.5,,,,19.340334177017212
440,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,679,14.142857142857142,,,,300
617,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,4413,96.94444444444444,4415,96.44444444444444,0,228.97870874404907
382,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4918,126.9090909090909,,,,300
567,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1049,14.727272727272727,,,,300
64,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,294,24.333333333333332,304,24.166666666666668,0,0.042710065841674805
255,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,15224,147.35,,,,300
824,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,572,35.2,,,,275.5998156070709
515,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2014,111.22222222222223,2017,111.33333333333333,0,0.017225980758666992
222,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,6524,147.31578947368422,6640,147.73684210526315,0,0.07203507423400879
263,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,5281,76.47058823529412,,,,300
486,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,6020,246.42105263157896,,,,300
459,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,3191,38.0,3264,38.583333333333336,0,27.479553937911987
858,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,13729,301.8333333333333,,,,300
754,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1980,51.23076923076923,2000,51.61538461538461,0,0.02762627601623535
681,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1134,25.0,1155,25.4375,0,0.03523826599121094
551,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,913,46.3,,,,300
456,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1597,34.470588235294116,1600,34.529411764705884,0,0.06342411041259766
476,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2339,126.6923076923077,,,,300
361,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2428,115.57142857142857,2545,115.57142857142857,0,0.6673777103424072
344,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4070,112.7,,,,300
583,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1253,31.181818181818183,1307,31.363636363636363,0,2.9831342697143555
297,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2136,50.5,,,,300
472,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,720,32.875,,,,300
388,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,837,17.9,930,17.7,0,1.5383758544921875
150,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1111,33.5,1159,33.3,0,0.0804133415222168
79,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1175,12.538461538461538,,,,300
686,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,1064,19.0,,,,12.586703062057495
340,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2614,27.22222222222222,,,,300
14,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2381,63.35,2384,63.8,0,0.036576032638549805
482,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,497,14.333333333333334,,,,300
387,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1329,70.83333333333333,1373,70.0,0,0.2300403118133545
806,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,3354,96.0,3357,96.07142857142857,0,0.13756990432739258
267,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2323,28.571428571428573,,,,300
252,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,8643,104.44444444444444,8727,105.11111111111111,0,0.13511061668395996
668,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,8412,205.25,8436,205.65,0,0.08145642280578613
986,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,1031,52.6,,,,0.9403567314147949
555,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1867,22.0625,,,,300
89,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2638,27.181818181818183,,,,300
59,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,non-empty,6,1310,15.428571428571429,1484,15.142857142857142,-0.25,261.3858506679535
71,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2145,53.142857142857146,,,,300
973,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1868,16.5,,,,300
107,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2680,96.625,2682,96.6875,0,0.03539133071899414
630,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2595,42.42857142857143,,,,300
53,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,849,12.0,,,,14.72753381729126
630,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,2595,42.42857142857143,2713,43.214285714285715,0,31.565959215164185
717,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,1734,48.0,,,,300
81,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,2084,20.916666666666668,,,,300
851,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,3124,45.44444444444444,3156,45.888888888888886,0,0.06281137466430664
43,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1014,22.444444444444443,1079,22.77777777777778,0,0.1289680004119873
983,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,4109,75.11111111111111,,,,300
532,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1519,23.066666666666666,1568,22.666666666666668,0,7.7257232666015625
578,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,exhausted,,617,13.833333333333334,,,,116.37690830230713
205,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,986,16.857142857142858,1263,16.857142857142858,0,18.75088667869568
984,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,empty,1,1861,48.0,1870,48.1764705882353,0,0.038452863693237305
987,calculate_avg_wait_time,0.02,0.01,ALT_MOVE,timeout,,698,19.066666666666666,,,,300
